Customer_ID,Year_Birth,Education,Marital_Status,Income,Children,Deals_Class_ID
1397,1988,Graduate,Single,27938,1,B
1398,1973,Graduate,Divorced,71128,1,B
1399,1969,Master,Married,42169,2,B
1400,1967,Master,Together,62513,1,B
1401,1954,Graduate,Single,36130,1,C
1402,1956,Master,Together,34941,2,B
1403,1954,Graduate,Single,22507,0,B
1404,1964,Master,Single,63972,1,B
1405,1950,PhD,Widow,56551,2,B
1406,1963,Master,Single,64191,1,B
1407,1950,PhD,Divorced,42873,2,B
1408,1948,PhD,Married,56223,1,B
1409,1976,Graduate,Single,75825,0,A
1410,1957,PhD,Married,44155,2,B
1411,1956,Secondary,Together,54342,2,B
1412,1968,Master,Divorced,23748,1,B
1413,1980,Graduate,Married,43586,1,B
1414,1964,Graduate,Married,49096,2,B
1415,1952,Graduate,Married,50300,1,B
1416,1978,PhD,Single,31626,1,B
1417,1979,PhD,Together,27922,1,B
1418,1992,Basic,Single,15253,1,B
1419,1983,Graduate,Together,37292,1,B
1420,1974,Secondary,Together,49669,1,B
1421,1974,Graduate,Single,42373,2,B
1422,1990,Basic,Single,16185,1,B
1423,1975,Master,Married,92163,0,A
1424,1973,Secondary,Married,43050,1,B
1425,1977,Graduate,Married,22108,2,B
1426,1978,Master,Together,61346,1,B
1427,1989,Graduate,Single,64449,1,B
1428,1973,PhD,Single,35860,2,B
1429,1985,PhD,Single,30298,0,B
1430,1968,Master,Married,70777,1,B
1431,1976,PhD,Married,51650,1,B
1432,1975,Secondary,Together,46772,1,C
1433,1946,PhD,Single,62159,0,B
1434,1947,Master,Together,66000,0,B
1435,1965,Secondary,Married,76800,0,B
1436,1978,Graduate,Married,64813,1,B
1437,1986,Graduate,Married,22518,1,B
1438,1954,PhD,Married,57744,1,B
1439,1978,Secondary,Together,38702,1,B
1440,1986,PhD,Single,29999,1,B
1441,1983,PhD,Married,23536,1,B
1442,1967,Master,Married,37054,2,B
1443,1976,Graduate,Together,62061,1,B
1444,1972,Secondary,Together,46344,1,B
1445,1959,Graduate,Together,54753,1,B
1446,1976,Graduate,Together,54058,1,B
1447,1981,Master,Together,77882,0,B
1448,1959,Master,Married,77520,1,B
1449,1968,Graduate,Single,36065,2,B
1450,1974,Graduate,Single,49166,1,B
1451,1970,PhD,Married,80336,0,B
1452,1949,Graduate,Widow,70165,0,B
1453,1952,Master,Married,77027,1,B
1454,1975,PhD,Married,86836,0,B
1455,1973,PhD,Together,63516,2,B
1456,1949,Graduate,Married,72025,0,B
1457,1946,Master,Married,66835,0,B
1458,1969,Graduate,Single,18589,0,B
1459,1952,PhD,Married,77610,1,B
1460,1971,Master,Married,34109,1,B
1461,1978,Graduate,Married,38136,1,B
1462,1976,PhD,Together,72335,0,B
1463,1951,PhD,Single,64950,1,B
1464,1969,Master,Single,26877,0,B
1465,1982,Graduate,Married,24711,0,B
1466,1958,PhD,Together,51518,1,B
1467,1975,PhD,Married,36663,1,B
1468,1969,Graduate,Married,42231,2,B
1469,1961,Graduate,Married,79410,0,B
1470,1962,Secondary,Together,82122,0,B
1471,1987,PhD,Single,95169,0,B
1472,1959,Graduate,Single,80982,2,B
1473,1955,Graduate,Single,72906,0,B
1474,1969,Graduate,Married,65747,1,B
1475,1947,Graduate,Married,27469,0,B
1476,1958,Graduate,Together,28087,2,B
1477,1955,PhD,Together,75261,0,B
1478,1983,Graduate,Together,36075,1,B
1479,1981,Secondary,Married,51111,2,B
1480,1952,Graduate,Married,62998,1,B
1481,1988,Master,Single,90247,0,B
1482,1971,Secondary,Together,26850,2,B
1483,1971,PhD,Widow,47111,1,C
1484,1973,PhD,Married,54222,1,B
1485,1982,Graduate,Married,22448,1,B
1486,1986,Graduate,Single,26816,0,B
1487,1971,Graduate,Married,25721,1,B
1488,1959,Graduate,Married,42243,2,B
1489,1956,Graduate,Married,63943,1,B
1490,1969,Master,Married,79734,0,B
1491,1951,PhD,Married,53312,0,B
1492,1975,PhD,Married,60631,2,B
1493,1986,Master,Married,27161,1,B
1494,1973,Graduate,Together,22682,1,B
1495,1985,PhD,Single,37929,0,B
1496,1976,Master,Together,46106,2,B
1497,1960,Graduate,Married,31454,2,B
1498,1956,Master,Together,50898,2,D
1499,1990,Basic,Married,24279,0,B
1500,1968,Graduate,Married,51287,2,B
1501,1956,Master,Together,14661,0,B
1502,1978,PhD,Married,82170,0,B
1503,1952,Master,Divorced,59354,2,B
1504,1978,Secondary,Single,38593,1,B
1505,1984,Graduate,Married,23228,1,B
1506,1971,Secondary,Married,78041,0,B
1507,1957,Secondary,Married,53233,1,B
1508,1975,Master,Married,54730,1,B
1509,1971,Master,Married,39791,1,B
1510,1980,Secondary,Together,14515,1,B
1511,1972,Master,Married,53761,2,C
1512,1980,Graduate,Married,33228,1,B
1513,1950,Master,Widow,64866,1,B
1514,1973,Basic,Together,27190,1,B
1515,1956,Master,Together,69245,1,B
1516,1965,PhD,Divorced,47025,2,B
1517,1990,PhD,Married,74214,0,B
1518,1965,PhD,Together,51717,1,B
1519,1964,Graduate,Together,68142,1,B
1520,1982,Graduate,Married,79908,0,B
1521,1979,Graduate,Together,90300,0,A
1522,1969,PhD,Married,30396,1,B
1523,1974,Graduate,Single,32233,1,B
1524,1987,Graduate,Together,18227,1,B
1525,1976,Secondary,Together,75484,1,B
1526,1968,PhD,Married,55954,1,B
1527,1957,Graduate,Married,43140,1,B
1528,1961,Graduate,Single,82014,0,B
1529,1951,Graduate,Married,44689,2,B
1530,1953,Master,Married,67087,1,B
1531,1979,Graduate,Divorced,68274,2,B
1532,1962,PhD,Single,33419,1,B
1533,1981,Graduate,Married,29009,1,B
1534,1958,Secondary,Single,38741,2,B
1535,1970,Secondary,Married,15315,0,B
1536,1957,Graduate,Together,21994,1,B
1537,1964,Graduate,Together,63404,2,B
1538,1985,Master,Married,19510,2,B
1539,1972,Graduate,Single,24762,1,B
1540,1962,Graduate,Divorced,46102,3,B
1541,1978,Basic,Together,24882,1,B
1542,1956,Graduate,Divorced,26150,3,B
1543,1971,Master,Together,30538,1,B
1544,1978,Graduate,Together,75437,0,B
1545,1976,Graduate,Together,29478,1,B
1546,1968,Graduate,Married,19329,1,B
1547,1965,Master,Together,65735,2,B
1548,1952,Graduate,Married,67433,2,B
1549,1949,Graduate,Widow,72643,0,B
1550,1990,Secondary,Married,24683,1,B
1551,1954,Graduate,Divorced,85683,0,B
1552,1965,Graduate,Married,44300,2,B
1553,1992,Graduate,Single,48789,0,B
1554,1969,Graduate,Together,54165,0,B
1555,1961,PhD,Together,32583,2,B
1556,1971,Master,Married,49505,2,C
1557,1952,PhD,Together,85431,0,B
1558,1958,PhD,Widow,50520,1,B
1559,1980,Graduate,Married,80011,1,B
1560,1964,Graduate,Divorced,69932,1,B
1561,1964,PhD,Together,46910,2,B
1562,1957,Graduate,Widow,65486,1,B
1563,1958,Graduate,Married,81320,0,B
1564,1976,Graduate,Married,17649,1,B
1565,1956,Graduate,Widow,46984,2,B
1566,1971,Graduate,Together,69930,0,B
1567,1978,Graduate,Widow,54162,2,B
1568,1952,PhD,Together,69805,1,B
1569,1974,Graduate,Divorced,39996,2,B
1570,1979,Basic,Together,23724,1,B
1571,1978,Graduate,Together,53172,1,B
1572,1962,Graduate,Married,86111,0,B
1573,1952,Graduate,Together,43462,2,C
1574,1986,Basic,Single,14906,0,B
1575,1956,Graduate,Married,79456,0,B
1576,1975,PhD,Married,80427,1,B
1577,1982,Graduate,Single,28567,1,B
1578,1964,Secondary,Divorced,41713,2,B
1579,1969,Master,Widow,67369,1,B
1580,1978,Graduate,Divorced,55563,1,B
1581,1989,Graduate,Married,75433,1,B
1582,1984,Graduate,Together,37235,1,B
1583,1974,PhD,Together,45068,1,B
1584,1946,Master,Married,68657,0,B
1585,1971,Master,Together,57420,1,B
1586,1985,Secondary,Married,36145,1,B
1587,1950,Graduate,Married,57045,1,B
1588,1956,Master,Married,62058,1,B
1589,1989,Secondary,Married,59060,1,B
1590,1984,PhD,Married,38175,1,B
1591,1960,Graduate,Single,48904,1,B
1592,1979,Secondary,Divorced,13533,1,B
1593,1962,Graduate,Together,51195,2,C
1594,1976,Master,Together,37509,1,B
1595,1976,Graduate,Married,61064,1,B
1596,1972,PhD,Married,44325,1,B
1597,1984,Graduate,Together,35196,1,C
1598,1963,PhD,Together,33629,2,B
1599,1971,PhD,Divorced,65808,2,B
1600,1965,Graduate,Single,42720,2,C
1601,1959,Graduate,Married,87195,0,B
1602,1955,Graduate,Together,42586,2,B
1603,1967,PhD,Married,56320,1,B
1604,1975,Graduate,Divorced,36627,2,B
1605,1967,Master,Single,59235,1,B
1606,1973,Graduate,Single,83917,0,B
1607,1965,Master,Married,70053,1,B
1608,1986,Graduate,Together,83033,1,B
1609,1969,Master,Together,65176,1,B
1610,1983,Secondary,Married,32146,1,B
1611,1959,Graduate,Divorced,61250,1,C
1612,1970,Graduate,Divorced,54137,1,B
1613,1953,Master,Married,65569,1,B
1614,1965,Master,Single,35791,3,B
1615,1957,PhD,Together,40451,2,B
1616,1952,Secondary,Single,64831,2,C
1617,1975,Master,Married,44319,2,B
1618,1977,Graduate,Married,71855,1,B
1619,1972,PhD,Married,62010,1,B
1620,1968,Graduate,Married,19514,2,B
1621,1985,Basic,Single,16581,0,B
1622,1964,Secondary,Together,68316,1,B
1623,1972,Master,Married,83151,0,B
1624,1975,Graduate,Married,37085,2,B
1625,1972,PhD,Married,70116,0,B
1626,1955,Graduate,Widow,79800,0,B
1627,1980,PhD,Married,30732,1,B
1628,1988,Graduate,Single,20518,1,B
1629,1955,Secondary,Married,62972,1,B
1630,1956,Graduate,Divorced,46086,1,B
1631,1950,Graduate,Together,60905,1,B
1632,1962,Graduate,Single,66565,1,B
1633,1950,Graduate,Together,27203,2,B
1634,1960,Secondary,Together,50523,2,B
1635,1972,Graduate,Single,72504,1,B
1636,1964,PhD,Married,59304,1,B
1637,1968,Graduate,Married,63967,1,B
1638,1956,Graduate,Married,67131,1,B
1639,1966,PhD,Single,69759,0,B
1640,1953,Graduate,Married,39722,1,B
1641,1970,Graduate,Widow,66731,1,B
1642,1968,Graduate,Together,77382,1,B
1643,1962,Master,Married,72828,1,C
1644,1970,Graduate,Widow,31880,1,B
1645,1991,Graduate,Married,42691,0,B
1646,1980,PhD,Married,43974,1,B
1647,1971,Graduate,Married,35788,2,B
1648,1971,Graduate,Single,91700,0,B
1649,1972,PhD,Single,55260,1,B
1650,1961,Master,Married,61923,2,B
1651,1971,PhD,Single,60504,1,B
1652,1990,Graduate,Single,64509,0,B
1653,1985,Master,Together,40101,1,B
1654,1971,Graduate,Single,58350,1,B
1655,1945,PhD,Married,70356,0,B
1656,1984,Secondary,Together,32414,0,B
1657,1986,Graduate,Married,79529,0,B
1658,1953,Graduate,Married,75027,1,B
1659,1961,Master,Married,80950,0,B
1660,1978,Graduate,Single,60199,3,B
1661,1958,Graduate,Together,53977,1,B
1662,1960,Master,Together,83151,0,B
1663,1979,Graduate,Married,36781,1,B
1664,1959,Master,Married,34242,1,B
1665,1952,Graduate,Married,81795,0,B
1666,1947,PhD,Together,81574,0,B
1667,1976,Graduate,Married,5305,1,A
1668,1976,Secondary,Single,79689,0,B
1669,1952,Basic,Together,13084,0,B
1670,1969,PhD,Widow,62187,1,B
1671,1956,Master,Together,50943,1,B
1672,1985,Graduate,Married,92533,0,B
1673,1959,Graduate,Single,62450,1,B
1674,1982,Graduate,Married,37040,0,B
1675,1965,Graduate,Single,69263,1,B
1676,1976,PhD,Single,60000,1,B
1677,1979,Secondary,Single,88194,1,B
1678,1945,PhD,Married,65846,0,B
1679,1978,Graduate,Married,66373,2,C
1680,1962,Graduate,Together,50127,1,B
1681,1971,Graduate,Single,26954,1,B
1682,1958,Secondary,Single,85485,0,B
1683,1954,PhD,Married,52869,2,B
1684,1989,Graduate,Married,38360,1,B
1685,1979,Master,Married,32765,1,B
1686,1964,Master,Single,58308,1,B
1687,1958,PhD,Single,79761,1,B
1688,1965,Graduate,Married,73538,1,B
1689,1959,Graduate,Together,71706,1,B
1690,1984,Graduate,Single,34738,1,B
1691,1985,Graduate,Single,66503,1,B
1692,1976,Graduate,Married,17148,1,B
1693,1959,Graduate,Together,57957,1,C
1694,1986,PhD,Married,45921,0,B
1695,1984,Graduate,Together,23976,1,B
1696,1980,PhD,Single,76412,0,B
1697,1954,Graduate,Married,93404,3,B
1698,1959,Graduate,Married,58113,1,B
1699,1980,Graduate,Single,28071,0,B
1700,1949,Master,Married,81698,0,B
1701,1975,Graduate,Married,40794,1,B
1702,1971,Secondary,Divorced,49118,0,B
1703,1982,Graduate,Together,40479,1,B
1704,1990,Graduate,Married,73687,0,B
1705,1988,Graduate,Married,24645,1,B
1706,1987,Graduate,Married,7500,0,B
1707,1961,PhD,Married,57072,1,B
1708,1965,Graduate,Together,83003,0,B
1709,1982,PhD,Together,32313,1,B
1710,1959,PhD,Married,33762,3,B
1711,1983,Graduate,Together,22010,1,B
1712,1961,Graduate,Together,64260,0,B
1713,1980,PhD,Single,65295,0,B
1714,1969,Graduate,Married,73448,0,B
1715,1965,PhD,Married,69969,0,B
1716,1987,Secondary,Single,23830,0,B
1717,1951,Graduate,Single,15033,0,B
1718,1958,PhD,Together,65488,0,B
1719,1983,Master,Married,35876,0,B
1720,1968,Graduate,Married,64590,0,B
1721,1967,Graduate,Single,46904,2,B
1722,1975,Graduate,Married,35797,1,B
1723,1957,PhD,Divorced,54237,1,B
1724,1971,Graduate,Married,18793,1,B
1725,1970,Secondary,Married,23162,2,B
1726,1975,Graduate,Single,73170,0,B
1727,1951,Graduate,Married,53790,2,B
1728,1966,Graduate,Divorced,67272,1,B
1729,1988,Graduate,Together,41883,1,B
1730,1970,PhD,Married,38097,2,B
1731,1974,PhD,Single,31560,1,B
1732,1969,PhD,Married,55212,1,B
1733,1969,PhD,Divorced,58086,1,B
1734,1960,Graduate,Married,67716,1,B
1735,1966,PhD,Together,28764,2,B
1736,1957,Graduate,Married,23539,0,B
1737,1955,Graduate,Widow,58275,2,C
1738,1980,Graduate,Married,41850,2,B
1739,1986,Master,Together,42386,1,B
1740,1963,Graduate,Single,34377,1,B
1741,1955,Graduate,Married,76998,1,B
1742,1961,PhD,Divorced,64325,1,B
1743,1988,Secondary,Single,23331,1,C
1744,1971,Master,Together,71499,1,B
1745,1957,Graduate,Single,78499,0,B
1746,1956,Graduate,Married,58116,1,B
1747,1968,PhD,Divorced,83664,2,B
1748,1970,Master,Single,44802,0,B
1749,1978,Graduate,Together,28587,1,B
1750,1972,Secondary,Married,24884,1,B
1751,1952,PhD,Single,62000,1,B
1752,1959,Graduate,Together,44911,1,B
1753,1969,Graduate,Together,21918,1,B
1754,1956,Graduate,Married,71391,1,B
1755,1952,Graduate,Together,34074,2,B
1756,1969,Master,Together,66476,1,B
1757,1996,Secondary,Married,7500,0,B
1758,1981,PhD,Together,39665,1,B
1759,1944,PhD,Single,82716,0,B
1760,1963,PhD,Married,4023,2,D
1761,1979,Graduate,Single,70337,0,B
1762,1954,Graduate,Married,80067,0,B
1763,1958,Graduate,Together,64961,1,B
1764,1976,Graduate,Married,59809,2,B
1765,1947,Master,Together,78093,0,B
1766,1991,Basic,Single,26868,1,B
1767,1974,Graduate,Divorced,53034,2,C
1768,1977,Graduate,Together,55375,1,B
1769,1964,PhD,Married,65526,1,B
1770,1963,Graduate,Married,50437,2,B
1771,1974,Graduate,Married,30631,1,B
1772,1973,Graduate,Divorced,78901,1,B
1773,1981,Secondary,Married,56337,2,B
1774,1982,Graduate,Together,19444,1,B
1775,1976,Master,Single,70379,1,B
1776,1965,Graduate,Together,75276,0,B
1777,1985,Secondary,Together,7500,1,B
1778,1953,PhD,Divorced,36957,2,B
1779,1973,PhD,Single,54466,2,B
1780,1976,PhD,Married,16927,2,B
1781,1976,Graduate,Divorced,12571,1,B
1782,1951,Graduate,Single,72282,0,B
1783,1950,Graduate,Married,59462,1,B
1784,1976,Secondary,Together,25176,2,B
1785,1988,Basic,Together,13724,1,B
1786,1972,Graduate,Married,24434,2,B
1787,1956,Graduate,Single,60230,1,B
1788,1954,Graduate,Divorced,70044,1,B
1789,1975,PhD,Divorced,74165,0,B
1790,1984,Graduate,Married,55434,1,B
1791,1966,Graduate,Widow,79946,0,B
1792,1974,Graduate,Together,33590,3,B
1793,1965,Graduate,Married,58692,1,B
1794,1966,Graduate,Together,82427,0,B
1795,1970,Graduate,Single,93790,0,A
1796,1983,PhD,Together,70123,0,B
1797,1960,Master,Divorced,39228,0,B
1798,1976,PhD,Divorced,66476,1,B
1799,1972,PhD,Together,38887,1,B
1800,1961,Graduate,Single,86429,0,A
1801,1960,Graduate,Divorced,62204,2,B
1802,1975,Graduate,Single,84196,1,B
1803,1965,Graduate,Single,59686,1,B
1804,1970,Graduate,Divorced,58710,1,C
1805,1984,PhD,Single,82733,0,B
1806,1958,Graduate,Single,94472,1,B
1807,1958,PhD,Divorced,32173,1,B
1808,1968,Graduate,Single,57107,1,C
1809,1978,Graduate,Married,71427,2,B
1810,1990,Graduate,Single,26095,1,B
1811,1972,Graduate,Together,31590,1,B
1812,1963,PhD,Divorced,48799,1,B
1813,1975,Master,Single,31160,1,B
1814,1949,Graduate,Together,69372,0,B
1815,1975,Secondary,Divorced,11448,0,B
1816,1966,PhD,Together,47472,2,B
1817,1986,Secondary,Single,80910,0,B
1818,1947,Basic,Together,28389,0,B
1819,1980,Graduate,Married,15072,2,B
1820,1981,Secondary,Married,35523,1,B
1821,1961,Graduate,Single,30081,1,B
1822,1970,Graduate,Divorced,64713,1,B
1823,1962,Graduate,Married,83715,0,B
1824,1969,PhD,Single,48240,0,B
1825,1956,Graduate,Married,50387,2,B
1826,1969,Graduate,Married,4428,1,A
1827,1975,Graduate,Married,48178,2,C
1828,1948,PhD,Married,83837,0,B
1829,1971,Graduate,Married,66303,1,B
1830,1952,Graduate,Married,49413,1,B
1831,1948,Graduate,Together,51315,0,B
1832,1991,Secondary,Single,61618,0,B
1833,1950,PhD,Married,54432,3,B
1834,1963,Graduate,Widow,34213,2,B
1835,1957,PhD,Divorced,41437,2,B
1836,1959,Graduate,Divorced,23295,0,B
1837,1958,Master,Together,46692,1,B
1838,1962,Master,Single,59247,2,B
1839,1972,Master,Married,37787,1,B
1840,1979,Graduate,Single,47691,1,B
1841,1966,Graduate,Divorced,70287,0,B
1842,1959,Secondary,Married,26887,1,B
1843,1984,Graduate,Married,90000,0,B
1844,1986,Basic,Single,8940,1,B
1845,1981,Secondary,Single,24336,1,B
1846,1976,Secondary,Together,26326,0,B
1847,1967,Graduate,Married,35441,2,B
1848,1978,Graduate,Together,16531,1,B
1849,1984,Graduate,Married,72570,0,B
1850,1955,Master,Divorced,46390,1,B
1851,1968,Graduate,Single,75922,0,B
1852,1973,Graduate,Divorced,89694,2,B
1853,1974,Graduate,Divorced,19346,1,B
1854,1957,PhD,Married,82017,0,B
1855,1956,Graduate,Single,46998,1,B
1856,1965,Graduate,Married,44393,2,B
1857,1981,Graduate,Together,88325,0,B
1858,1979,Master,Married,40662,1,B
1859,1956,PhD,Widow,78028,1,B
1860,1958,Graduate,Married,67267,1,B
1861,1973,PhD,Together,39435,1,B
1862,1950,PhD,Married,55517,2,B
1863,1975,PhD,Married,76618,0,B
1864,1948,Graduate,Married,77142,0,B
1865,1973,Graduate,Married,92955,0,B
1866,1969,PhD,Married,51039,2,B
1867,1959,Graduate,Together,38285,3,B
1868,1984,Graduate,Married,31761,1,B
1869,1960,Master,Together,73113,0,B
1870,1977,Secondary,Divorced,59601,1,B
1871,1955,Master,Single,36927,2,B
1872,1992,Graduate,Together,63207,0,B
1873,1963,Master,Divorced,49476,1,B
1874,1986,Graduate,Single,26576,1,B
1875,1959,PhD,Widow,67786,0,B
1876,1968,PhD,Married,36778,2,B
1877,1995,Graduate,Single,71163,0,B
1878,1979,Secondary,Married,54210,1,B
1879,1959,Graduate,Married,54984,1,B
1880,1980,PhD,Single,36802,1,B
1881,1953,Graduate,Divorced,62551,0,B
1882,1977,Graduate,Married,41124,1,C
1883,1979,Graduate,Married,72063,1,B
1884,1976,Graduate,Married,65665,1,B
1885,1956,PhD,Together,76542,0,B
1886,1969,Graduate,Widow,43638,1,B
1887,1990,Graduate,Married,30093,0,B
1888,1967,Graduate,Together,27943,2,B
1889,1962,PhD,Married,42769,1,B
1890,1958,PhD,Together,37334,2,B
1891,1994,Graduate,Single,95529,0,B
1892,1961,Master,Together,48330,1,B
1893,1951,Master,Married,59412,0,B
1894,1964,Graduate,Married,40800,3,B
1895,1974,Graduate,Together,44392,2,B
1896,1978,Graduate,Single,7500,2,B
1897,1957,Master,Together,65487,0,B
1898,1979,Secondary,Together,7500,1,B
1899,1957,Master,Married,66726,2,B
1900,1949,Master,Widow,51529,1,B
1901,1981,Graduate,Married,54386,1,B
1902,1976,PhD,Married,68397,1,B
1903,1956,PhD,Married,66334,1,B
1904,1982,Graduate,Married,63211,0,B
1905,1959,Graduate,Together,71232,1,B
1906,1986,Graduate,Together,33235,1,B
1907,1965,PhD,Together,34230,2,B
1908,1960,Master,Married,28520,2,B
1909,1985,Graduate,Married,44322,1,B
1910,1973,Graduate,Married,65308,0,B
1911,1984,Graduate,Single,52413,1,B
1912,1969,Graduate,Single,54803,1,B
1913,1978,Secondary,Single,36975,1,B
1914,1979,Graduate,Married,7500,1,B
1915,1945,Graduate,Married,69755,0,B
1916,1973,Graduate,Together,55593,1,B
1917,1971,Graduate,Single,72258,1,B
1918,1951,Master,Single,49389,2,B
1919,1983,PhD,Married,86580,0,A
1920,1991,Graduate,Single,8028,0,D
1921,1976,Secondary,Married,23718,1,B
1922,1967,PhD,Divorced,28420,1,B
1923,1989,PhD,Together,77845,0,B
1924,1959,Graduate,Married,65492,0,B
1925,1983,Graduate,Single,22148,0,B
1926,1969,Graduate,Married,44078,2,B
1927,1985,PhD,Married,18169,1,B
1928,1984,Master,Married,30477,1,B
1929,1978,PhD,Married,46377,1,B
1930,1947,Graduate,Together,70321,0,B
1931,1978,Graduate,Married,57113,2,C
1932,1967,PhD,Married,36947,2,B
1933,1958,Graduate,Together,46610,0,B
1934,1975,Graduate,Married,65106,1,B
1935,1975,Graduate,Married,23957,1,B
1936,1976,Graduate,Together,36283,2,B
1937,1975,PhD,Together,56559,1,B
1938,1978,Master,Married,43783,1,C
1939,1970,PhD,Married,38853,2,B
1940,1968,Master,Single,50014,1,B
1941,1980,Secondary,Single,45889,1,B
1942,1975,Graduate,Together,76532,2,B
1943,1960,Master,Married,30522,1,B
1944,1951,Graduate,Widow,70792,0,B
1945,1967,Graduate,Married,61223,1,B
1946,1976,Graduate,Married,53858,1,B
1947,1961,Graduate,Single,45938,0,B
1948,1948,Graduate,Married,92344,0,A
1949,1984,Master,Single,31385,1,B
1950,1970,Graduate,Single,24163,2,B
1951,1983,Graduate,Married,76630,0,B
1952,1958,Graduate,Together,66886,1,B
1953,1965,Graduate,Married,72190,0,B
1954,1963,PhD,Divorced,72968,0,B
1955,1968,Graduate,Married,45688,1,B
1956,1964,Graduate,Widow,85620,0,B
1957,1955,Graduate,Together,76005,0,B
1958,1963,Graduate,Divorced,33378,2,B
1959,1969,Graduate,Single,57731,1,B
1960,1977,Graduate,Single,37774,2,B
1961,1949,Graduate,Widow,72298,0,B
1962,1952,Graduate,Together,75278,0,B
1963,1960,Master,Married,89058,0,B
1964,1967,Graduate,Together,75702,2,B
1965,1988,Secondary,Married,15716,1,B
1966,1980,Secondary,Together,25130,1,B
1967,1968,PhD,Married,29187,1,B
1968,1984,PhD,Single,16269,1,B
1969,1987,Graduate,Together,67605,0,B
1970,1961,Graduate,Married,36443,2,B
1971,1976,Master,Married,33181,1,B
1972,1950,PhD,Married,48699,2,B
1973,1975,Graduate,Married,51948,1,B
1974,1956,PhD,Together,77376,2,B
1975,1974,Graduate,Married,72099,0,B
1976,1984,Graduate,Single,79607,0,B
1977,1977,Graduate,Single,85072,0,B
1978,1978,Graduate,Married,51267,2,B
1979,1984,Basic,Single,25707,1,B
1980,1971,PhD,Together,78642,1,B
1981,1953,Graduate,Together,34587,2,B
1982,1961,Graduate,Married,27116,2,B
1983,1952,Secondary,Together,57247,1,B
1984,1972,Graduate,Divorced,51813,2,B
1985,1991,Graduate,Together,89891,0,B
1986,1973,Graduate,Single,3502,1,A
1987,1966,Graduate,Together,70713,1,C
1988,1970,Graduate,Together,19656,1,B
1989,1981,Graduate,Married,19419,1,B
1990,1975,Graduate,Together,22280,1,B
1991,1961,Graduate,Married,49678,1,B
1992,1970,PhD,Together,65968,1,B
1993,1972,Master,Single,42394,1,B
1994,1978,Basic,Single,26487,1,B
1995,1986,Graduate,Divorced,41411,0,B
